,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jessica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
10,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Enemies and Neighbors: Arabs and Jews in Palestine and Israel, 1917-2017","Black, Ian",0802127037,9780802127037,0802127037,512        pp,4.21,957,Nov 2017,"Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Hardcover,view,/book/show/34218167-enemies-and-neighbors
11,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hundred Years' War on Palestine: A History of Settler-Colonial Conquest and Resistance, 1917-2017","Khalidi, Rashid",1627798552,9781627798556,1627798552,336        pp,4.51,"12,067","Jan 28, 2020","Jan 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2023",,Hardcover,view,/book/show/41812831-the-hundred-years-war-on-palestine
12,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Failing Peace: Gaza and the Palestinian-Israeli Conflict,"Roy, Sara",0745322344,9780745322346,0745322344,408        pp,4.36,45,"Oct 12, 2006","Dec 20, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2023",,Paperback,view,/book/show/654400.Failing_Peace
13,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest,"Cline, Emma",0812998626,9780812998627,,304        pp,3.32,"64,908","May 16, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2023",,Hardcover,view,/book/show/61986136-the-guest
14,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Postcard,"Berest, Anne",,9781609458386,,464        pp,4.38,"20,151","Aug 18, 2021","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 01, 2023",,Hardcover,view,/book/show/63880836-the-postcard
15,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What My Bones Know: A Memoir of Healing from Complex Trauma,"Foo, Stephanie*",0593238109,9780593238103,0593238109,352        pp,4.52,"43,017","Feb 22, 2022","Feb 22, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Stephanie Foo is a damned hero for writing this.,Notes are private!,0,0,1,"Jul 10, 2023","Jul 14, 2023","Jul 16, 2023",,Hardcover,view (with text),/book/show/58214328-what-my-bones-know
16,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love Medicine        (Love Medicine, #1)","Erdrich, Louise",0060786469,9780060786465,0060786469,367        pp,4.01,"26,606",1984,"Aug 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2023",,Paperback,view,/book/show/91440.Love_Medicine
17,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Young Mungo,"Stuart, Douglas*",0802159559,9780802159557,0802159559,390        pp,4.39,"57,155","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2023",,Hardcover,view,/book/show/58891551-young-mungo
18,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Last Innocent Year,"Florin, Daisy Alpert*",1250857031,9781250857033,1250857031,304        pp,3.76,"10,915","Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2023",,Hardcover,view,/book/show/60741808-my-last-innocent-year
19,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High Conflict: Why We Get Trapped and How We Get Out,"Ripley, Amanda*",1982128569,9781982128562,1982128569,368        pp,4.28,"3,110","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2023",,Hardcover,view,/book/show/55711592-high-conflict
20,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Precious Days: Essays,"Patchett, Ann",0063092786,9780063092785,0063092786,320        pp,4.44,"36,771","Nov 23, 2021","Nov 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 25, 2023",not set,"Apr 25, 2023",,Hardcover,view,/book/show/56922687-these-precious-days
21,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Cuckoo Land,"Doerr, Anthony*",1982168439,9781982168438,1982168439,626        pp,4.26,"214,115","Sep 28, 2021","Sep 28, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 25, 2023","Mar 25, 2023","Apr 25, 2023",,Hardcover,view,/book/show/56783258-cloud-cuckoo-land
22,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot,"Korelitz, Jean Hanff*",125079076X,9781250790767,125079076X,320        pp,3.82,"113,968","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,Hardcover,view,/book/show/55315487-the-plot
23,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Glad My Mom Died,"McCurdy, Jennette",,,,320        pp,4.47,"965,660","Aug 09, 2022","Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,ebook,view,/book/show/59364173-i-m-glad-my-mom-died
24,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,852","Oct 18, 2022","Oct 18, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 29, 2023","Dec 25, 2023","Apr 24, 2023",,Hardcover,view,/book/show/60194162-demon-copperhead
25,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apeirogon,"McCann, Colum*",030787804X,9780307878045,030787804X,15        pp,4.25,"21,707","Feb 25, 2020","Feb 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,Audio CD,view,/book/show/50732671-apeirogon
26,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",,,B00J1IQUYM,353        pp,4.07,"517,969","Aug 26, 2014",2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,Aug 2023not set,"Aug 15, 2023not set","Apr 24, 2023",,Kindle Edition,view,/book/show/59815561-station-eleven
27,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Father of the Rain,"King, Lily*",0802119492,9780802119490,B004H8GM62,354        pp,4.01,"7,622","Jul 06, 2010","Jul 06, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,Hardcover,view,/book/show/7444174-father-of-the-rain
28,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tale for the Time Being,"Ozeki, Ruth*",0670026638,9780670026630,0670026638,432        pp,4.06,"120,636","Mar 11, 2013","Mar 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,Hardcover,view,/book/show/15811545-a-tale-for-the-time-being
29,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,M Train,"Smith, Patti*",1101875100,9781101875100,1101875100,256        pp,4.02,"43,520","Oct 06, 2015","Oct 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2023",,Hardcover,view,/book/show/24728470-m-train
30,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trick Mirror: Reflections on Self-Delusion,"Tolentino, Jia*",0525510540,9780525510543,0525510540,303        pp,4.05,"70,927","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Hardcover,view,/book/show/43126457-trick-mirror
31,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,419","Jul 05, 2022","Jul 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 26, 2022","Dec 25, 2023","Nov 26, 2022",,Hardcover,view,/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
32,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sentence,"Erdrich, Louise",006267112X,9780062671127,006267112X,387        pp,3.96,"68,609","Nov 09, 2021","Nov 09, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 25, 2023","Jun 14, 2023","Oct 20, 2022",,Hardcover,view,/book/show/56816904-the-sentence
33,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red, White & Royal Blue","McQuiston, Casey*",,,,423        pp,4.09,"988,275","May 14, 2019","May 14, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun!,Notes are private!,0,0,1,not set,not set,"Oct 20, 2022",,Paperback,view (with text),/book/show/41150487-red-white-royal-blue
34,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Platonic: How the Science of Attachment Can Help You Make—and Keep—Friends,"Franco, Marisa G.*",0593331893,9780593331897,0593331893,336        pp,4.05,"5,336","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2022",,Hardcover,view,/book/show/59883574-platonic
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Personal Librarian,"Benedict, Marie*",,,,341        pp,4.06,"167,962","Jun 29, 2021","Jun 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 28, 2022",,Hardcover,view,/book/show/55333938-the-personal-librarian
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marriage of a Thousand Lies,"Sindu, S.J.*",1616957905,9781616957902,1616957905,288        pp,3.73,"3,340","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2022",,Hardcover,view,/book/show/32077959-marriage-of-a-thousand-lies
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Butter Honey Pig Bread,"Ekwuyasi, Francesca",1551528231,9781551528236,1551528231,317        pp,4.32,"10,693","Sep 15, 2020","Nov 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2022",,Paperback,view,/book/show/51168133-butter-honey-pig-bread
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Kidder, Tracy",0812973011,9780812973013,0812973011,333        pp,4.19,"84,505",2003,"Aug 31, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2022",,Paperback,view,/book/show/10235.Mountains_Beyond_Mountains
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons in Chemistry,"Garmus, Bonnie*",,,,390        pp,4.30,"1,230,490","Mar 31, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2022",,Hardcover,view,/book/show/58065033-lessons-in-chemistry
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Way Down,"Reynolds, Jason",1481438255,9781481438254,,306        pp,4.26,"118,860","Oct 24, 2017","Oct 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2022",,Hardcover,view,/book/show/22552026-long-way-down
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,"Brown, Brené*",0399592555,9780399592553,0399592555,301        pp,4.32,"75,756","Nov 30, 2021","Nov 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 28, 2022",not set,"Apr 28, 2022",,Hardcover,view,/book/show/58330567-atlas-of-the-heart
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nineties,"Klosterman, Chuck",0735217955,9780735217959,0735217955,370        pp,3.88,"25,254","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2022",,Hardcover,view,/book/show/58082714-the-nineties
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Word by Word: The Secret Life of Dictionaries,"Stamper, Kory*",110187094X,9781101870945,110187094X,296        pp,4.19,"8,604","Mar 14, 2017","Mar 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2022",,Hardcover,view,/book/show/30781490-word-by-word
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",,,,464        pp,4.30,"669,616","Feb 02, 2021","Feb 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 19, 2022","Apr 25, 2022","Feb 24, 2022",,Hardcover,view,/book/show/53138081-the-four-winds
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Little Devil in America: Notes in Praise of Black Performance,"Abdurraqib, Hanif",1984801198,9781984801197,1984801198,301        pp,4.61,"7,909","Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2022",,Hardcover,view,/book/show/49247757-a-little-devil-in-america
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Police,"Ogawa, Yōko",1101870605,9781101870600,1101870605,274        pp,3.73,"88,694","Jan 26, 1994","Aug 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 24, 2022","Mar 22, 2022","Dec 26, 2021",,Hardcover,view,/book/show/37004370-the-memory-police
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Skinned Gods,"Sindu, S.J.*",1641292423,9781641292429,1641292423,330        pp,3.91,"3,028","Nov 02, 2021","Nov 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2021","Feb 24, 2022","Dec 26, 2021",,Hardcover,view,/book/show/56080525-blue-skinned-gods
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Teaching to Transgress: Education as the Practice of Freedom,"hooks, bell",0415908086,9780415908085,0415908086,216        pp,4.45,"10,780","Sep 12, 1994","Dec 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2021",,Paperback,view,/book/show/27091.Teaching_to_Transgress
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come as You Are: The Surprising New Science that Will Transform Your Sex Life,"Nagoski, Emily*",1476762090,9781476762098,1476762090,400        pp,4.30,"63,783","Mar 03, 2015","Mar 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2021",,Paperback,view,/book/show/22609341-come-as-you-are
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Divorce,"Aira, César",,,B08WTBL4V4,76        pp,3.85,668,2010,"Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2021",,Kindle Edition,view,/book/show/58285196-the-divorce
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0374602603,9780374602604,0374602603,356        pp,3.54,"388,527","Sep 07, 2021","Sep 07, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Annoying characters and a terrible ending,Notes are private!,0,1,1,"Oct 20, 2022","Nov 26, 2022","Sep 27, 2021",,Hardcover,view (with text),/book/show/56597885-beautiful-world-where-are-you
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matrix,"Groff, Lauren*",1594634491,9781594634499,1594634491,260        pp,3.68,"56,696","Sep 07, 2021","Sep 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Groff's shining writing pours off the page, and you can tell she spent a LOT of time researching to build the world of the abbey. More character studyGroff's shining writing pours off the page, and you can tell she spent a LOT of time researching to build the world of the abbey. More character study than plot, the story imagines the real poet Marie de France as an educated, megalomaniacal weirdo running an abbey in the name of women more than that of the church. That's cool, but while Groff's facility with language kept me reading, something felt lacking in the study of Marie. Maybe dimensions other than her own drives and desires. Maybe just growth and change over a long life. Or maybe in reality most people don't change much between 17 and 72. ...more",Notes are private!,0,1,1,"Oct 23, 2021","Nov 12, 2021","Sep 23, 2021",,Hardcover,view (with text),/book/show/57185348-matrix
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such a Fun Age,"Reid, Kiley",,,,310        pp,3.79,"521,184","Dec 31, 2019","Dec 31, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Listened from Chicago to NYC. This one hit a lot of the right buttons for me. Coming of age story. Characters to root for (Emira obviously, also BriarListened from Chicago to NYC. This one hit a lot of the right buttons for me. Coming of age story. Characters to root for (Emira obviously, also Briar). Friendship and friend group dynamics. At least two very different but accurate depictions of how *not* to be a white person. I laughed out loud a lot. I cringed a lot: if I hadn't been driving I'd have covered my eyes a few times. It's a tale well told. Audiobook note: Nicole Lewis's narration was great--subtle but effective. I especially loved how Lewis voiced Briar like she was a tiny drunk person because it is such a accurate and admiring portrayal of a certain type of inquisitive, wordy toddler. SPOILER:************I liked Emira's arc especially because she found her way her way. It's refreshing and reassuring to see her grow into a happy, satisfied person without necessarily achieving the traditional career / relationship / kids milestones that we Gen Xers and above are so conditioned to (even if as a Gen Xer we come at it with a good dose of resentment). ...more",Notes are private!,0,1,1,"Sep 18, 2021","Sep 19, 2021","Sep 22, 2021",,Hardcover,view (with text),/book/show/43923951-such-a-fun-age
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,695","Sep 24, 2019","Sep 24, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Listened from NY to Chicago. Beautiful, rich writing you’d expect from Ann Patchett, and though I am not a huge Tom Hanks fan normally his narration wListened from NY to Chicago. Beautiful, rich writing you’d expect from Ann Patchett, and though I am not a huge Tom Hanks fan normally his narration was excellent. But there wasn’t much to hang onto in terms of the characters. Each was flawed but in ways that were a little inscrutable and unreal, and the house and its contents as the story’s unifying character didn’t work for me. ...more",Notes are private!,0,0,1,"Sep 05, 2021","Sep 06, 2021","Sep 10, 2021",,Hardcover,view (with text),/book/show/44318414-the-dutch-house
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Your Own Good,"Downing, Samantha*",0593100972,9780593100974,0593100972,373        pp,3.80,"34,889","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2021",,Hardcover,view,/book/show/52379865-for-your-own-good
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lake Success,"Shteyngart, Gary*",0812997417,9780812997415,0812997417,339        pp,3.62,"11,067","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2021",,Hardcover,view,/book/show/36739942-lake-success
