,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Goodbye, Again: Essays, Reflections, and Illustrations","Sun, Jonny*",0062880853,9780062880857,0062880853,224        pp,4.11,"5,314","Apr 20, 2021","Apr 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 06, 2022","Nov 08, 2022","Nov 06, 2022",,Hardcover,view,/book/show/41952241-goodbye-again
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Dream House,"Machado, Carmen Maria*",,,B07TQHVNJH,247        pp,4.43,"124,514","Nov 05, 2019","Nov 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 06, 2022","Nov 15, 2022","Nov 06, 2022",,Kindle Edition,view,/book/show/52759167-in-the-dream-house
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"Clear, James*",,,B07D23CFGR,319        pp,4.36,"870,092","Oct 16, 2018","Oct 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 04, 2022","Nov 06, 2022","Nov 04, 2022",,Kindle Edition,view,/book/show/40121378-atomic-habits
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,0143110438,462        pp,4.33,"543,356","Sep 06, 2016","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 02, 2022","Dec 24, 2022","Nov 02, 2022",,Paperback,view,/book/show/34066798-a-gentleman-in-moscow
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Window,"Finn, A.J.",,,,455        pp,3.95,"779,715","Jan 02, 2018","Jan 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Nov 2022,"Nov 02, 2022","Nov 01, 2022",,Kindle Edition,view,/book/show/40389527-the-woman-in-the-window
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crying in H Mart,"Zauner, Michelle",0525657746,9780525657743,0525657746,256        pp,4.27,"417,205","Apr 20, 2021","Apr 20, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 31, 2022","Oct 31, 2022","Oct 31, 2022",,Hardcover,view,/book/show/54814676-crying-in-h-mart
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By a Thread,"Score, Lucy*",,,B0874WYYRJ,584        pp,4.10,"135,516","Apr 23, 2020","Apr 23, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 30, 2022","Oct 30, 2022","Oct 30, 2022",,Kindle Edition,view,/book/show/48677178-by-a-thread
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Southern Book Club's Guide to Slaying Vampires,"Hendrix, Grady*",,,,410        pp,3.80,"217,309","Apr 07, 2020","Apr 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 26, 2022","Oct 28, 2022","Oct 26, 2022",,Kindle Edition,view,/book/show/44074800-the-southern-book-club-s-guide-to-slaying-vampires
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's Not About the Burqa,"Khan, Mariam",1509886400,9781509886401,1509886400,272        pp,4.21,"6,970","Feb 21, 2019","Apr 01, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 09, 2022","Oct 09, 2022","Oct 09, 2022",,Hardcover,view,/book/show/41155465-it-s-not-about-the-burqa
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Hate Men,"Harmange, Pauline*",0008457581,9780008457587,0008457581,80        pp,3.82,"11,444","Aug 19, 2020","Jan 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2022,Oct 2022,"Oct 01, 2022",,Hardcover,view,/book/show/55507254-i-hate-men
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The War for Gloria,"Lish, Atticus",152473232X,9781524732325,152473232X,464        pp,3.82,"1,028","Sep 07, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 26, 2022","Oct 26, 2022","Sep 26, 2022",,Hardcover,view,/book/show/56643403-the-war-for-gloria
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons in Chemistry,"Garmus, Bonnie*",,,B098PW8NP8,400        pp,4.30,"1,230,525","Mar 31, 2022","Apr 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 25, 2022","Sep 30, 2022","Sep 25, 2022",,Kindle Edition,view,/book/show/57684325-lessons-in-chemistry
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,961","Mar 05, 2019","Mar 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I never write s, and I’m exclusively writing this for Regan Mies. Regan, the ending of this book shattered me into broken pieces and made me a pI never write s, and I’m exclusively writing this for Regan Mies. Regan, the ending of this book shattered me into broken pieces and made me a puddle of tears, and I never cry while reading. We must discuss....more",Notes are private!,0,1,1,"Sep 18, 2022","Sep 19, 2022","Sep 18, 2022",,Hardcover,view (with text),/book/show/40597810-daisy-jones-the-six
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nickel Boys,"Whitehead, Colson*",,,,213        pp,4.26,"245,123","Jul 16, 2019","Jul 16, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Sep 18, 2022","Sep 20, 2022","Sep 18, 2022",,Kindle Edition,view,/book/show/42270835-the-nickel-boys
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls in the Stilt House,"Mustian, Kelly*",1728217717,9781728217710,1728217717,384        pp,4.10,"45,596","Apr 06, 2021","Apr 06, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2022","Sep 11, 2022","Sep 06, 2022",,Paperback,view,/book/show/54762315-the-girls-in-the-stilt-house
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaders Eat Last: Why Some Teams Pull Together and Others Don't,"Sinek, Simon*",1591845327,9781591845324,1591845327,350        pp,4.10,"52,658","Jan 07, 2014","Jan 07, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Sep 2022,"Oct 18, 2022","Sep 01, 2022",,Hardcover,view,/book/show/16144853-leaders-eat-last
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Adults Here,"Straub, Emma*",1594634696,9781594634697,1594634696,356        pp,3.58,"81,874","May 04, 2020","May 04, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 21, 2022","Aug 30, 2022","Aug 21, 2022",,Hardcover,view,/book/show/51907346-all-adults-here
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Things We Never Got Over        (Knockemout, #1)","Score, Lucy*",1945631848,9781945631849,B09PNM8FFN,572        pp,4.17,"760,591","Jan 12, 2022","Jan 13, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 02, 2022","Aug 03, 2022","Aug 02, 2022",,Kindle Edition,view,/book/show/60060431-things-we-never-got-over
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Library Book,"Orlean, Susan*",1476740186,9781476740188,1476740186,317        pp,3.89,"114,951","Oct 16, 2018","Oct 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 27, 2022","Sep 06, 2022","Jul 27, 2022",,Hardcover,view,/book/show/39507318-the-library-book
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",1984822179,9781984822178,1984822179,273        pp,3.81,"1,385,573","Aug 28, 2018","Apr 16, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 25, 2022","Jul 26, 2022","Jul 25, 2022",,Hardcover,view,/book/show/41057294-normal-people
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Summer After,"Fortune, Carley*",0593438531,9780593438534,0593438531,320        pp,4.22,"512,660","May 10, 2022","May 10, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 15, 2022","Jul 17, 2022","Jul 15, 2022",,Paperback,view,/book/show/58014893-every-summer-after
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,459","May 06, 2014","Jan 01, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2022","Jul 27, 2022","Jul 14, 2022",,Hardcover,view,/book/show/18143977-all-the-light-we-cannot-see
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six of Crows        (Six of Crows, #1)","Bardugo, Leigh*",,,1627792120,465        pp,4.49,"947,549","Sep 29, 2015","Sep 29, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 11, 2022","Jul 14, 2022","Jul 11, 2022",,Hardcover,view,/book/show/23437156-six-of-crows
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stalking Jack the Ripper        (Stalking Jack the Ripper, #1)","Maniscalco, Kerri*",,,B01BU1IURC,337        pp,3.95,"151,244","Sep 20, 2016","Sep 20, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 11, 2022","Jul 11, 2022","Jul 11, 2022",,Kindle Edition,view,/book/show/40727470-stalking-jack-the-ripper
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alice Network,"Quinn, Kate*",,,,503        pp,4.32,"491,870","Jun 06, 2017","Jun 06, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 10, 2022","Jul 10, 2022","Jul 10, 2022",,Paperback,view,/book/show/32051912-the-alice-network
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The German Heiress,"Scott, Anika*",0062937723,9780062937728,0062937723,384        pp,3.74,"8,225","Mar 05, 2020","Apr 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 07, 2022","Jul 10, 2022","Jul 07, 2022",,Paperback,view,/book/show/44148569-the-german-heiress
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Long Call        (Two Rivers, #1)","Cleeves, Ann*",1250204445,9781250204448,1250204445,376        pp,3.95,"35,242","Sep 03, 2019","Sep 03, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2022","Jul 07, 2022","Jul 03, 2022",,Hardcover,view,/book/show/43263552-the-long-call
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People We Meet on Vacation,"Henry, Emily*",1984806750,9781984806758,1984806750,364        pp,3.88,"1,131,630","May 11, 2021","May 11, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 03, 2022","Jul 03, 2022","Jul 03, 2022",,Paperback,view,/book/show/54985743-people-we-meet-on-vacation
110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nightingale,"Hannah, Kristin*",0312577222,9780312577223,0312577222,440        pp,4.62,"1,358,197","Oct 08, 2015","Feb 03, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jul 2022,"Jul 03, 2022","Jul 01, 2022",,Hardcover,view,/book/show/21853621-the-nightingale
111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Know About Love,"Alderton, Dolly",0062968785,9780062968784,0062968785,368        pp,4.03,"296,181","Feb 01, 2018","Feb 25, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 26, 2022","Jun 27, 2022","Jun 26, 2022",,Hardcover,view,/book/show/46041465-everything-i-know-about-love
112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Social Graces,"Rosen, Renée*",198480281X,9781984802811,198480281X,400        pp,3.98,"12,456","Apr 20, 2021","Apr 20, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 21, 2022",Jul 2022,"Jun 21, 2022",,Paperback,view,/book/show/42292877-the-social-graces
113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Madness of Crowds        (Chief Inspector Armand Gamache, #17)","Penny, Louise*",1250145260,9781250145260,1250145260,436        pp,4.19,"66,875","Aug 24, 2021","Aug 24, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 20, 2022","Jun 21, 2022","Jun 20, 2022",,Hardcover,view,/book/show/56269078-the-madness-of-crowds
114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Future Value: The Battle for Baseball's Soul and How Teams Will Find the Next Superstar,"Longenhagen, Eric",1629377678,9781629377674,1629377678,384        pp,4.09,427,"May 05, 2020","Apr 14, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I have been reading this for MONTHS. Good stuff. Recommend for a better understanding of pro baseball that moves past the surface.,Notes are private!,0,2,1,"Jun 18, 2022","Feb 14, 2023","Jun 18, 2022",,Hardcover,view (with text),/book/show/52355964-future-value
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Book Lovers,"Henry, Emily*",,,0593440870,377        pp,4.14,"1,049,836","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 16, 2022","Jun 18, 2022","Jun 16, 2022",,Hardcover,view,/book/show/58690308-book-lovers
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Patient,"Michaelides, Alex*",1250301696,9781250301697,1250301696,336        pp,4.18,"2,167,333",2018,"Feb 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2022","Jun 16, 2022","Jun 15, 2022",,Hardcover,view,/book/show/40097951-the-silent-patient
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rest in the Mourning,"Sin, r.h.*",1449486924,9781449486921,B01M2ZECVK,127        pp,3.84,"4,102","Dec 06, 2016","Dec 06, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 13, 2022","Jun 13, 2022","Jun 13, 2022",,Kindle Edition,view,/book/show/33275462-rest-in-the-mourning
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Brilliant Friend        (The Neapolitan Novels, #1)","Ferrante, Elena",,,,331        pp,4.04,"332,952","Oct 19, 2011","Sep 25, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 07, 2022","Jun 15, 2022","Jun 07, 2022",,Paperback,view,/book/show/35036409-my-brilliant-friend
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Monument Wars: Washington, D.C., the National Mall, and the Transformation of the Memorial Landscape","Savage, Kirk",0520256549,9780520256545,0520256549,408        pp,4.08,180,"Oct 03, 2009","Nov 02, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 10, 2022","May 19, 2022","May 10, 2022",,Hardcover,view,/book/show/7041999-monument-wars
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Ivan Ilych,"Tolstoy, Leo",1600964338,9781600964336,1600964338,86        pp,4.13,"163,965",1886,"Aug 03, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 03, 2022","May 08, 2022","May 03, 2022",,Paperback,view,/book/show/18386.The_Death_of_Ivan_Ilych
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Politics of Consolation: Memory and the Meaning of September 11,"Simko, Christina",019938178X,9780199381784,019938178X,304        pp,4.67,3,"Mar 13, 2015","Aug 25, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2022","Apr 26, 2022","Apr 11, 2022",,Hardcover,view,/book/show/23288190-the-politics-of-consolation
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,,964        pp,4.09,"848,039",1878,"Oct 16, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 06, 2022","Apr 26, 2022","Apr 06, 2022",,Paperback,view,/book/show/15823480-anna-karenina
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",,,,368        pp,3.88,"850,106",Sep 1955,1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 03, 2022","Apr 11, 2022","Apr 03, 2022",,Paperback,view,/book/show/7604.Lolita
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hardhats, Hippies, and Hawks: The Vietnam Antiwar Movement as Myth and Memory","Lewis, Penny",0801478561,9780801478567,0801478561,272        pp,4.00,27,"Apr 12, 2013","May 15, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 30, 2022","Apr 06, 2022","Mar 30, 2022",,Paperback,view,/book/show/16286290-hardhats-hippies-and-hawks
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost and Found: Reclaiming the Japanese American Incarceration,"Ishizuka, Karen L.",025207372X,9780252073724,025207372X,217        pp,3.75,16,2006,"Sep 14, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 14, 2022","Mar 14, 2022","Mar 14, 2022",,Paperback,view,/book/show/638960.Lost_and_Found
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for Godot,"Beckett, Samuel",,,,109        pp,3.84,"201,624","Apr 01, 1952",2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 14, 2022","Mar 14, 2022","Mar 14, 2022",,Paperback,view,/book/show/17716.Waiting_for_Godot
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadows at Dawn: A Borderlands Massacre and the Violence of History,"Jacoby, Karl*",1594201935,9781594201936,1594201935,384        pp,4.09,439,"Nov 20, 2008","Nov 20, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 25, 2022",Mar 2022,"Feb 25, 2022",,Hardcover,view,/book/show/4542638-shadows-at-dawn
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,War and Peace,"Tolstoy, Leo",,,,"1,392        pp",4.16,"328,080",1868,"Jun 25, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 25, 2022","Apr 03, 2022","Feb 25, 2022",,Paperback,view,/book/show/656.War_and_Peace
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Семейное счастие,"Tolstoy, Leo",,,,90        pp,3.91,"11,612",1859,"Apr 28, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 22, 2022","Feb 24, 2022","Feb 22, 2022",,Paperback,view,/book/show/5508624
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Childhood,"Tolstoy, Leo",1404345620,9781404345621,1404345620,120        pp,3.85,"1,589","Nov 01, 1852","Mar 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2022","Feb 20, 2022","Feb 20, 2022",,Hardcover,view,/book/show/2359878.Childhood
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,736","Feb 20, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 20, 2022","May 06, 2022","Feb 20, 2022",,Hardcover,view,/book/show/35133922-educated
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cossacks,"Tolstoy, Leo",0812975049,9780812975048,0812975049,161        pp,3.80,"8,720",1863,"Feb 14, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,"Feb 20, 2022not set","Feb 20, 2022not set","Feb 20, 2022",,Paperback,view,/book/show/17698.The_Cossacks
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Word Is Passed: A Reckoning with the History of Slavery Across America,"Smith, Clint*",0316492930,9780316492935,0316492930,336        pp,4.72,"33,088","Jun 01, 2021","Jun 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 18, 2022","Feb 21, 2022","Feb 18, 2022",,Hardcover,view,/book/show/55643287-how-the-word-is-passed
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unbecoming British: How Revolutionary America Became a Postcolonial Nation,"Yokota, Kariann Akemi",0195393422,9780195393422,0195393422,368        pp,3.71,69,2010,"Nov 03, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Feb 20, 2022not set","Feb 20, 2022not set","Feb 14, 2022",,Hardcover,view,/book/show/7607425-unbecoming-british
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interpreter of Maladies,"Lahiri, Jhumpa",0618101365,9780618101368,0618101365,198        pp,4.17,"193,364","Apr 20, 1999","Jan 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 28, 2022","Jan 28, 2022","Jan 28, 2022",,Hardcover,view,/book/show/5439.Interpreter_of_Maladies
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wolf Hall        (Thomas Cromwell, #1)","Mantel, Hilary",0007230184,,B00IFARVYA,653        pp,3.90,"210,312","Apr 30, 2009",2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 28, 2022","Feb 03, 2022","Jan 28, 2022",,Paperback,view,/book/show/6101138-wolf-hall
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Count the Ways,"Maynard, Joyce*",006239827X,9780062398277,006239827X,464        pp,4.23,"14,664","Jul 13, 2021","Jul 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 15, 2022","Jan 16, 2022","Jan 15, 2022",,Hardcover,view,/book/show/55177032-count-the-ways
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,662","Jun 04, 2019","Jun 04, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 07, 2022","Jan 15, 2022","Jan 07, 2022",,Hardcover,view,/book/show/41880609-on-earth-we-re-briefly-gorgeous
