,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Swim        (Rachel Krall, #1)","Goldin, Megan*",125021968X,9781250219688,125021968X,341        pp,4.04,"106,077","Aug 04, 2020","Aug 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Thrillers tend to follThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Thrillers tend to follow the same formulas and are, rarely if ever, meaty enough for a book club discussion. That is not the case at all with this phenomenal read.Rachel Krall runs a true-crime podcast, very similar to Serial, where she explores a case each season to help seek rectify injustices that may have occurred. This makes her a target of fandom, but also a target of frustration, for those who may be involved in these cases.In the new season, Rachel is investigating a rape trial, where an Olympic-hopeful athlete has been accused of committing this crime. The family is well-known, wealthy, and connected in the town so he has the best people involved to represent him.As Rachel settles into this town, for her investigation, she begins to receive letters from a woman who is begging her to reopen an investigation into the death of hers sister.As these cases share many parallels, Rachel learns more about the dark side of this town and the people in it.Goldin does an incredible job building out sympathy for these women, in each case, and exploring really important themes about these #metoo stories and how wealth and power allow men to not be punished for their crimes.I want to say, this one comes with major trigger warnings and I would not recommend it, if sexual assault is triggering to you. It’s graphic and disturbing, in these scenes, but also does a good job of not glossing over the crimes. ...more",Notes are private!,0,3,1,not set,Oct 2020,"Nov 19, 2020",,Hardcover,view (with text),/book/show/51169341-the-night-swim
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Were Vikings,"MacDonald, Andrew David*",,,,336        pp,3.84,"12,719","Jan 28, 2020","Jan 28, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.If you are looking forThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.If you are looking for a book with a memorable character, I have a feeling that you will fall in love with Zelda.Zelda is an older teenager on the fetal alcohol syndrome spectrum, who happens to see herself as a modern-day Viking.Her obsession with being a Viking is what fuels her quest to accomplish many things in life and helps her identify the heroes and the villains in life.Raised by her older brother, Gert, they struggle with mounting financial issues that lead to selling drugs and putting them both in dangerous situations. As each of them is struggling to navigate the world, in their own ways, they both hope to find love and security in some unlikely places.You can’t help but to fall in love with Zelda, as she struggles to navigate social cues, her sex life with her boyfriend (who struggles cognitively more than she does), the tribe of warriors who teach her to navigate the world, and how she finds identity in the legendary Vikings.I found the first half to be stronger than the second, but I absolutely adored this story. I loved it so much that I finished it in a day, it was that enjoyable.The bonus?You learn a heck of a lot about Vikings in the process of this one....more",Notes are private!,0,0,1,not set,Oct 2020,"Nov 19, 2020",,Hardcover,view (with text),/book/show/46221973-when-we-were-vikings
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pull of the Stars,"Donoghue, Emma*",0316499013,9780316499019,0316499013,295        pp,3.96,"79,458","Jul 21, 2020","Jul 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.I know many of us are Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.I know many of us are reading pandemic books, as a way to cope with our current circumstance. Donoghue is most notable for her novel, Room, so I was excited to see how she told the story of the 1918 pandemic, through the eyes of a nurse.Donoghue notes, in the end, that she had submitted her draft prior to COVID, so some of those eerie similarities feel more weighted knowing that they were not influenced by this situation.Set in Ireland, Nurse Julia powers works at an understaffed hospital, in a ward dedicated to expectant mothers. Powers is constantly confronted with, truly emergency situations as many of the women battle the deadly flu with very few tools, in her arsenal, to help in recovery.When Bridie Sweeney volunteers to help, Julia sets aside the fact that she not a trained nurse, and allows her to shadow her work and assist in procedures.Raised in a home for orphans, Bridie is naïve to the experience of mothers (or mothering) and becomes Julia’s most faithful companion as they battle these cases. It’s a beautiful friendship that blossoms on these pages.If you have ever wanted a guide to midwifery in these days, you will be astounded at how well Donoghue writes on these complicated procedures.It also showcases the same issues we are struggling with today which begs us to realize just how little we have learned.Just like today, they are short-staffed, struggling with supplies, having difficulties convincing others to take the necessary steps to reduce transmission, have distrust in their government, and how this disease impacts the lower income communities, at a disproportionate rate.I found this book to be very hard to put down!Trigger warnings: not recommended for pregnant women or those who want to avoid books on pandemics right now. ...more",Notes are private!,0,3,1,not set,Oct 2020,"Nov 19, 2020",,Hardcover,view (with text),/book/show/52722079-the-pull-of-the-stars
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving the Witness: Exiting a Religion and Finding a Life,"Scorah, Amber*",0735222541,9780735222540,0735222541,288        pp,3.81,"4,694","Jun 04, 2019","Jun 04, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It may be my own upbringing, but I do find myself drawn to stories about church and faith.Moving to Shanghai, and newly married, Amber finds herself tIt may be my own upbringing, but I do find myself drawn to stories about church and faith.Moving to Shanghai, and newly married, Amber finds herself thrown into a world that she never thought she would be part of.A third-generation Jehovah’s Witness, Amber has devoted her entire life to the ministry. Although she had freedom, in the states, to share about God, in Shanghai she finds herself in a secret society where her preaching is illegal and punishable.There is nothing like moving away, honestly, to help you find yourself. This is a coming-of-age story to realizing that there were so many ways to see the world and the people in it. A blossoming friendship, with someone outside the faith, leads her to an awareness of how many different ways one can find God.The decision to explore this though comes with serious consequences, including being shunned by her own church community, the one place where she finds identity. I learned so much about customs and culture, in China, that I couldn’t put this one down. Amber’s story of finding herself was absolutely gorgeous and really made me reflect on my own time growing up in church, in a completely different way. 5 out of 5 Stars   [image] The Vanishing Half by Brit Bennett Imagine that you have an identical twin and one day she chooses to lead a completely different life, including embracing a completely different racial identity.Identity is exactly what Bennett explores in this phenomenal novel that just BLEW ME AWAY.This journey takes you through their different experiences, as they each fall into two very different communities.The book covers the 1950s to the 1990s, allowing the reader to experience this family story in such a riveting way.It’s the kind of meaty novel that you just don’t want to end, as the reader longs for the two girls to come together and find their commonalities again.I really enjoyed Bennett’s first book, but this book is next level writing. Read it right away!...more",Notes are private!,0,0,1,not set,Oct 2020,"Nov 19, 2020",,Hardcover,view (with text),/book/show/42506310-leaving-the-witness
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mexican Gothic,"Moreno-Garcia, Silvia*",,,0525620788,320        pp,3.68,"354,941","Jun 30, 2020","Jun 30, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If I was going to pick a book for you to devour, for the Halloween season, I would recommend adding this one to the tip-top of your stack.  This gothiIf I was going to pick a book for you to devour, for the Halloween season, I would recommend adding this one to the tip-top of your stack.  This gothic historical-fiction novel reads like a modern day classic that reads like a movie. Many elements, in fact, reminded me of the award-winning film, Get Out.When Noemi receives an odd letter from her cousin, she decides to make a trip out to the Mexican countryside to see what is troubling her cousin. Noemi is a spoiled debutante, but she is also one smart cookie.  Upon arriving, she’s baffled by the condition of the home, the weird staff, the lack of electricity, and the odd family. What Noemi can’t figure out though is why she’s having such disturbing dreams and what powers this house really holds over the people in it.This book is atmospheric, dark, and oh-so-twisted. I could not put it down.  Don’t delay on reading this fantastic novel. ...more",Notes are private!,0,14,1,not set,Jul 2020,"Sep 10, 2020",,Hardcover,view (with text),/book/show/53152636-mexican-gothic
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lions of Fifth Avenue,"Davis, Fiona*",1524744611,9781524744618,1524744611,354        pp,3.90,"65,088","Aug 04, 2020","Aug 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.If you aren’t familiar with Fiona DaThank you to the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.If you aren’t familiar with Fiona Davis, her standalone historical fiction novels are set around New York landmarks and often give you a fresh peek at a historic building. She relies on this theme again and this time, it is all about The New York Public Library.In 1913, a family lives at the library and works as the caretakers for it. Laura has served in the traditional wife role, but decides to apply to Columbia to work on a degree in journalism. Her headstrong behavior leads her down a path of discovery, as she discovers an all-female where women are encouraged to talk freely about things like birth control, women’s rights, and bucking traditional roles. It is here where Laura finds her people and makes some discoveries about herself and the people she loves.Eighty years later, her granddaughter is working as a curator, at the same library, when some rare materials go missing.  As Sadie tries to crack the case, she discovers some surprising secrets about her own family.This is an easy-to-read story that keeps a great pace, has fun facts about the library weaved in, and is satisfying from page one until the very end.  It is, honestly, my favorite book by her yet. ...more",Notes are private!,0,3,1,not set,Aug 2020,"Sep 10, 2020",,Hardcover,view (with text),/book/show/48814109-the-lions-of-fifth-avenue
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hollywood Park,"Jollett, Mikel*",1250621569,9781250621566,1250621569,384        pp,4.29,"15,117","May 05, 2020","May 26, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you are looking for an audiobook to enjoy Hollywood Park is a haunting memoir that weaves in gorgeous narration and bits of music.I stumbled upon tIf you are looking for an audiobook to enjoy Hollywood Park is a haunting memoir that weaves in gorgeous narration and bits of music.I stumbled upon this book on several best-of-the-year lists and it sounded incredibly intriguing. Jollett was born into one of the country’s most infamous cults and lived a life thick with poverty, abuse, and so unpredictable that it is quite stunning that he survived.It is evident that he is an incredibly gifted child and finds ways to weather narcissistic parenting and abuse in ways that most children would be unable to endure. In spite of it all, his path finds him on the way to Stanford and working professionally as a musician and writer.If you are in a blue state of mind, it might be a difficult one to read.  Jollett’s sweetness and poetic writing though makes going on the journey with him to be a worthwhile one, even in the midst of unbelievable heartache. If you found The Sound of Gravel to be compelling, this is a memoir that will have the same type of lasting effects on your heart. ...more",Notes are private!,0,5,1,not set,Aug 2020,"Sep 10, 2020",,Hardcover,view (with text),/book/show/49235526-hollywood-park
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Days Missing,"Belle, Kimberly*",,,B0776WLJ5G,348        pp,3.79,"13,341","Jun 26, 2018","Jun 26, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kimberly Belle writes such satisfying thrillers so I was excited to dig into this one. The story is told from the view point of two mothers who find tKimberly Belle writes such satisfying thrillers so I was excited to dig into this one. The story is told from the view point of two mothers who find their lives deeply intertwined after one of their children goes missing.During a school-sponsored overnight camping trip, one of the students goes missing.  Ethan is a highly intelligent kid that doesn’t fit in and finds himself bullied a lot, which is why it takes quite a bit of coaxing to get him on the board with a trip.The book opens with a bang as Ethan’s mother, Kat, is contacted that Ethan has gone missing. What makes it even more twisted though is that another mother, the Mayor’s wife, is contacted that HER son is missing. It appears that the bad guys took the wrong kid and now both families must pay.Having your child taken from you is every mother’s worst nightmare and Belle builds out a really solid plot, once again. It’s got some great plot twists and builds out a satisfying mystery that kept me turning those pages until the wee hours of the morning. ...more",Notes are private!,0,1,2,not setnot set,Jul 2020not set,"Sep 10, 2020",,Kindle Edition,view (with text),/book/show/36849369-three-days-missing
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cleo McDougal Regrets Nothing,"Scotch, Allison Winn*",1542021219,9781542021210,B07YCNRCJ5,328        pp,3.67,"14,842","Aug 01, 2020","Aug 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.I can say it, I have never met an AlThank you to the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.I can say it, I have never met an Allison Winn Scotch book that I didn’t enjoy. It was such a thrill to see that she was included as a Kindle First Reads author this month.As more women than ever are making headlines in politics, this is a fun exploration of what it would be like to balance the political arena as a woman and mother.Cleo’s political career, as a senator, is humming along when an old childhood friend decides to write a viral op-ed piece that paints her in a completely different light.  Claiming Cleo is not a good person gives Cleo pause as she reflects on mistakes she has made…233 regrets to be exact.With the help of her chief of staff, they decide to have Cleo make amends on 10 of these and share the rewards with the world.  If you love a light-hearted peek at politics, add this to your stack. ...more",Notes are private!,0,2,1,not set,Aug 2020,"Sep 10, 2020",,Kindle Edition,view (with text),/book/show/50532094-cleo-mcdougal-regrets-nothing
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Kids,"Reed, Christina Hammonds",,,B088X3KCH4,unknown,4.04,"10,413","Aug 04, 2020","Aug 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.This book is perfect fThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.This book is perfect for fans of, The Hate U Give, and packed a POWERFUL punch this month. George Floyd’s death is still so fresh in my mind and, perhaps, that is why this one moved me in so many similar ways. In the midst of the 1992 L.A. Rodney King Riots, we see what this would look like to a wealthy high school senior, who happens to be one of the few black kids at her private school . Although Ashley feels distant from the tragedy, her sister is completely enveloped in the protests.It’s as she is observing the ripple effects of these riots that she begins to learn about her family’s own history, recognize the racism that she had failed to acknowledge before, and finds her place in a community she didn’t feel she belonged.If you have an older teen, I encourage you to pass this book on to them. This is a strong debut and I can’t wait to see more from this author. ...more",Notes are private!,0,2,2,not setnot set,Aug 2020not set,"Sep 10, 2020",,Audible Audio,view (with text),/book/show/45800564-the-black-kids
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Cooper's Rules for Living,"Keily, Tamsin",0778309746,9780778309741,0778309746,329        pp,3.62,615,"May 28, 2020","Mar 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have been missing, “The Good Place,” days of television so when I read the synopsis for this sweet read, I was ALL in!Daisy Cooper is just beginningI have been missing, “The Good Place,” days of television so when I read the synopsis for this sweet read, I was ALL in!Daisy Cooper is just beginning her life so that’s why it is such a shock when a tragic twist of fate finds her at Death’s door. I mean, like really, at death’s door.The thing is that Death is just as surprised as she is, by her appearance. Daisy was meant to live another 50 years which makes her untimely demise even more tragic.It is clear that Death could use a little assistance so Daisy ends up working as his assistant, helping others pass on into their new lives. With this superpower also comes the opportunity to check in on the people she loves and help them mourn and move on from the loss of their lover, friend, and daughter.Magical realism is something that I always seem to be able to get behind and I found this to be a sweet story that little hole in my heart that’s had a Good Place hole since it ended....more",Notes are private!,0,1,1,not set,Aug 2020,"Sep 10, 2020",,Paperback,view (with text),/book/show/44492397-daisy-cooper-s-rules-for-living
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lies That Bind,"Giffin, Emily*",0399178953,9780399178955,0399178953,352        pp,3.76,"71,680","Jun 02, 2020","Jun 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Emily Giffin's books hThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Emily Giffin's books have become my go-to, over the years, for a great escape, and her latest novel was such a treat. Cecily & Grant meet at a local pub and immediately hit it off.  As Cecily is just rebounding from a prior relationship, she dismisses her instincts to not fall head over heels for this new relationship. Grant is charming, seems to have life figured out, and is easy to love.Although Cecily feels like she knows Grant, she realizes just how little she knows about him after 9/11 happens and Grant goes missing.As she tries to piece together the clues from their relationship, she starts to recognize that the Grant she knew might not be the real Grant after all.Emily's love stories are real and relatable and that is why they are so dang enjoyable. This one is just as enjoyable as her prior books and I couldn't put it down.If you are looking for a good mystery, with a romance weaved in, you will definitely want in your summer stack....more",Notes are private!,0,3,1,not set,Jun 2020,"Sep 06, 2020",,Hardcover,view (with text),/book/show/52909027-the-lies-that-bind
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There I Am: The Journey from Hopelessness to Healing—A Memoir,"Lindsey, Ruthie",198210791X,9781982107918,198210791X,288        pp,4.33,"2,129","Apr 21, 2020","Apr 21, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I cannot recall how I stumbled upon Ruthie's Instagram account, but I was so thankful when I did. Ruthie was one of the first accounts that I found thI cannot recall how I stumbled upon Ruthie's Instagram account, but I was so thankful when I did. Ruthie was one of the first accounts that I found that talked about living with chronic pain in an authentic way. I have always felt like she has shared the beautiful up and down balance of this daily struggle in a relatable way. If you are unfamiliar with Ruthie's story, she was in a horrible car accident at 17 (that should have killed her), recovered, began experiencing pain again, discovered that one of those wires (used to fuse her spine) had been piercing her brain stem, and struggled with residual chronic pain. She documents the isolation and depression that comes with chronic pain, as well as the struggles with being overly medicated, the strain on her marriage, and the loss of confidence. While the journey to acceptance and managing her pain is a difficult one, it is also the kind of journey that makes you feel hopeful. I listened to this one on my morning walks and realized that tears were streaming down my face through parts of this. I don't think people can understand what a struggle it is and the emotional toll this takes on you (and your partner) so I felt ""seen"" when hearing her hope-filled journey....more",Notes are private!,0,2,1,not set,Jun 2020,"Sep 06, 2020",,Hardcover,view (with text),/book/show/51820849-there-i-am
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Before Dark,"Sager, Riley*",1524745170,9781524745172,1524745170,389        pp,4.07,"194,027","Jun 30, 2020","Jun 30, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.A Riley Sager novel isThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.A Riley Sager novel is one of my favorite summer pastimes so I couldn't wait to dig into this latest release. This one is VERY different than the usual Sager thriller and, personally, it felt more like the horror genre than a thriller. If you liked the Netflix series, The Haunting of Hill House, then this book is for you!! It works off of a pretty similar premise. Maggie's family owned an estate called Baneberry Hill that inspired her father to write a book detailing the horrors within the house.When Maggie inherits the home, she isn't worried because she was too young to remember the true stories and, frankly,  she's not a big believer in ghosts. Too bad the ghosts don't care what you believe in because her presence has secured her ride on another round of horrible hauntings and has reminded Maggie that maybe she *does* remember a few things.This was as satisfying as any horror film although I did feel like the ending was a bit of a fizzle.If you go into it knowing that though, I think you will really enjoy this one....more",Notes are private!,0,5,1,not set,Jun 2020,"Sep 06, 2020",,Hardcover,view (with text),/book/show/50833559-home-before-dark
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prettiest Star,"Sickels, Carter*",1938235622,9781938235627,1938235622,288        pp,4.42,"5,535","May 19, 2020","May 19, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can tell you right now that this book will be on my best books of 2020 list because it BLEW ME AWAY. Brian has been living a full life, in New York,I can tell you right now that this book will be on my best books of 2020 list because it BLEW ME AWAY. Brian has been living a full life, in New York, but his days are now numbered. Diagnosed with AIDS, he now has to return to his hometown, in Appalachia where he had to hide who he was.Set in the '80's, at the height of the AIDS epidemic, there is so much fear with this disease and Brian is finding very few are welcoming. Living his life out loud also has fractured and strained his family, but this is the only place he has to go. This haunting story is told in shifting viewpoints and each of them add their own element of process towards acceptance and understanding of Brian's life.From the opening sentence, I was moved by this thoughtful novel that addresses the cruelty of this era, the misunderstanding that comes with living in a small town, and the hope that one can change their viewpoints and come to welcome their family members again. I do think it also humanizes the struggles of these parents in a way that I thought was thoughtful and done with a lot of care. I did this one on audiobook and the narration was exquisite. If you can do it in this format, I highly recommend it.Along with the shifting viewpoints, it is also narrated by different voices, which really added to the experience and made each character really stand out.Make sure you put this one at the top of your stack. You won't regret a single minute of it....more",Notes are private!,0,10,1,not set,Jun 2020,"Sep 06, 2020",,Hardcover,view (with text),/book/show/52196685-the-prettiest-star
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One to Watch,"Stayman-London, Kate*",0525510443,9780525510444,0525510443,417        pp,3.89,"92,624","Jul 07, 2020","Jul 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Need a reality televisThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Need a reality television fix? This novel just might be for you. Bea is a plus-sized influencer who ends up getting the surprising invitation to be on a dating show where she is the star. Bea, of course, doesn't fit the show's past narrative and the they decide to position a lot of ""surprise"" reveal elements in an effort to get the most reaction out of the contestants.As readers, you get to watch her confidence begin to diminish, the vulnerability that is required as people dissect her every move, and learn the motivations for each of the contestants. This is one of those breezy beach bag reads that I found to be quite charming, even if there was some predictability to the plot. I don't know about you, but predictability is something I'm REALLY craving right now so that works for me....more",Notes are private!,0,1,1,not set,Jun 2020,"Sep 06, 2020",,Paperback,view (with text),/book/show/53103895-one-to-watch
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Flight,"Clark, Julie*",1728215722,9781728215723,1728215722,320        pp,4.11,"204,084","Jun 02, 2020","Jun 23, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Looking for a satisfyiThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.Looking for a satisfying thriller that doesn't lean into the trope of the unreliable narrator? This satisfying thriller offers the narrative of two smart women who are both fighting for their own survival.It's the kind of thriller that you finish the final page and just say, ""Damn, that was a good one.""One of these women is in an abusive relationship with her well-known husband and there is no way to get out. After securing documentation for a fresh identity, she's decided that leaving is her only choice.The problem? The flight she was supposed to take has been unexpectedly canceled and she is being rerouted elsewhere.  Oh, and her husband found out about her plans.At the airport though, she meets a women who also is looking to escape her troubles, after the unexpected death of her husband.Enter a Freaky Friday switch of identities and watch each of them try to foster new paths. Of course, not all is as it seems and one just might find themselves in just as much danger.This fast page-turner should be at the tip top of your list, especially if you are in a summer reading slump....more",Notes are private!,0,4,1,not set,Jun 2020,"Sep 06, 2020",,Hardcover,view (with text),/book/show/52652923-the-last-flight
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invincible Summer of Juniper Jones,"McQueen, Daven*",1989365167,9781989365168,1989365167,312        pp,4.46,"3,073","May 05, 2020","Jun 16, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.This timely Young AdulThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.This timely Young Adult read is one that I would HIGHLY recommend for your kids (and for yourself), as it explores the topic of racism in 1955.Ethan is sent to a small town in Alabama, to spend his summer with his aunt and uncle. As a bi-racial kid, he lives in a bigger city where his differences are not as on display and some progress has been made. In their small town though, racism is open and runs freely in all of the townspeople. He struggles to adapt to new situations like separate bathrooms, separate water fountains, separate seating at the movies, and the way people treat him with complete disregard.Luckily, he forms a fast friendship with another girl in town, the oh-so-quirky Juniper Jones. Juniper's goal is to have the most invincible summer and she begs Ethan to join her as she crosses adventures off her to-do list. These two outcasts form a friendship that will shape the rest of Ethan's life, in some really beautiful and surprising ways.Get out your tissues.I can't recommend this sweet read enough. It would be a wonderful selection for a book club date, with your kids, this summer....more",Notes are private!,0,1,1,not set,Jun 2020,"Sep 06, 2020",,Paperback,view (with text),/book/show/53805921-the-invincible-summer-of-juniper-jones
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Bright as Heaven,"Meissner, Susan*",0399585966,9780399585968,0399585966,387        pp,4.11,"35,390","Feb 06, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some people want to avoid thinking about the pandemic, but I am finding myself drawn to books that explore past pandemics right now. This historical fSome people want to avoid thinking about the pandemic, but I am finding myself drawn to books that explore past pandemics right now. This historical fiction novel, set in 1918, shares a hauntingly beautiful story of one family's fight for survival during the Spanish Flu. I think it is important to note that this novel came out PRIOR to COVID19 because one could really go into this book thinking that she was attempting to make important parallels. I found myself highlighting passage after passage because it sounded just like many of the same obstacles we are facing today.Sometimes I think that many of these things wouldn't be happening, if we didn't live in such a polarized world so, in a weird way, it was comforting to read that they too struggled with the, ""we are all in this together,"" comradery that I wish we possessed.Telling this story, through the point of view of a family that owns a funeral home, really illustrates how destructive the pandemic was and what type of emotional toll it would take on them. I could not put this book down because, in many ways, it was like reading what might come in America again and how we will ever get to a successful resolution....more",Notes are private!,0,3,2,not setnot set,Jun 2020not set,"Sep 06, 2020",,Hardcover,view (with text),/book/show/35133917-as-bright-as-heaven
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Millicent Glenn's Last Wish,"Whitaker, Tori*",1542023319,9781542023313,1542023319,351        pp,3.93,"10,924","Oct 01, 2020","Oct 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2020",,Paperback,view,/book/show/49919767-millicent-glenn-s-last-wish
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Secrets,"Hillier, Jennifer*",,,1250154227,352        pp,4.23,"134,686","Apr 21, 2020","Apr 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.I love darker thrillerThank you to NetGalley and the publishing house for providing a  copy of this novel. All thoughts and opinions are my own.I love darker thrillers and Jennifer Hillier is one of the absolute best! If you haven't read her work before, you are in for a treat! I was REALLY hoping her latest wouldn't let me down and I'm thrilled to share that this one is just as solid as her previous novels.Marin seems to be leading the perfect life- a fantastic husband, a beautiful son, and successful careers. Her life comes to a crashing halt though when she is out holiday shopping and her son, Sebastian, is taken.  In this one split second of her looking away, her son goes missing and her entire world is shattered.One year later, Marin's marriage is struggling, they still have been unable to find her son, and she is in a spiraling depression. As a last ditch attempt to find Sebastian, she hires a private investigator to reexamine the case. What she digs up though isn't information about Sebastian, but surprising information about her husband that changes everything. This is one of those addictive little thrillers that are sure to pull you out of your reading slump. I could not turn the pages fast enough and would recommend this for your summer stack! 5 out of 5 Stars  If you like Little Secrets you might like these titles: Watch Me DisappearMy Lovely WifeFierce KingdomHEAD to MomAdvice for ALL my book s and feel free to join our FREE Book Club for some virtual reading fun!...more",Notes are private!,0,6,1,not set,May 2020,"Jun 08, 2020",,Hardcover,view (with text),/book/show/45046683-little-secrets
