,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
10,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Light through the Cracks: A Climber's Story,"Rodden, Beth",1503958795,9781503958791,B0C8QVHF8N,291        pp,4.00,110,"May 01, 2024","May 01, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2024",,Kindle Edition,view,/book/show/179796779-a-light-through-the-cracks
11,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There’s a Cure for This: A Memoir,"Espiner, Emma",014377686X,9780143776864,B0C1J4DYLH,202        pp,4.35,693,unknown,"May 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2024",,Kindle Edition,view,/book/show/125006383-there-s-a-cure-for-this
12,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ambition Monster: A Memoir,Jennifer Romolini*,1668056607,9781668056608,B0CL5FRH2N,303        pp,3.82,40,"Jun 04, 2024","Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2024",,Kindle Edition,view,/book/show/199898067-ambition-monster
13,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feijoa: A story of obsession and belonging,"Evans, Kate",186971802X,9781869718022,B0CK5QPQDG,371        pp,4.62,8,unknown,"Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2024",,Kindle Edition,view,/book/show/201478399-feijoa
14,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Five Little Pigs        (Hercule Poirot, #25)","Christie, Agatha",,,0425093255,216        pp,4.03,"74,650",May 1942,"Jan 01, 1984",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 09, 2024",not set,"Mar 09, 2024",,Paperback,view,/book/show/121648.Five_Little_Pigs
15,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Afrominimalist's Guide to Living with Less,"Platt, Christine A.*",1982168048,9781982168049,1982168048,224        pp,4.13,"1,418",unknown,"Jun 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2024",,Hardcover,view,/book/show/55711709-the-afrominimalist-s-guide-to-living-with-less
16,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Day I'll Work for Myself: The Dream and Delusion That Conquered America,"Waterhouse, Benjamin C.",0393868222,9780393868227,,288        pp,3.71,17,unknown,"Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2024",,ebook,view,/book/show/152936543-one-day-i-ll-work-for-myself
17,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between Friends & Lovers,"Obuobi, Shirlene*",0063307316,9780063307315,0063307316,368        pp,4.46,48,unknown,"Jul 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Paperback,view,/book/show/199532113-between-friends-lovers
18,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wandering Stars,"Orange, Tommy*",0593318250,9780593318256,0593318250,336        pp,4.01,"4,900","Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Hardcover,view,/book/show/174147294-wandering-stars
19,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secrets of the Little Greek Taverna,"Palmisano, Erin",1538757494,9781538757499,1538757494,352        pp,3.98,60,unknown,"May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Paperback,view,/book/show/198493687-the-secrets-of-the-little-greek-taverna
20,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pet,"Chidgey, Catherine*",1776920740,9781776920747,1776920740,352        pp,4.08,"4,693","Jul 13, 2023","Jun 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Paperback,view,/book/show/86546624-pet
21,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kāwai For Such A Time As This,"Soutar, Monty",1776890302,9781776890309,1776890302,371        pp,4.17,518,unknown,"Sep 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Paperback,view,/book/show/61991706-k-wai-for-such-a-time-as-this
22,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birnam Wood,"Catton, Eleanor",0374110336,9780374110338,0374110336,432        pp,3.83,"30,740","Mar 02, 2023","Mar 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My first book (that I know of) by a New Zealander! Really incisive writing of characters, particularly young leftist people in their different approacMy first book (that I know of) by a New Zealander! Really incisive writing of characters, particularly young leftist people in their different approaches. Really compelling plot that made the book very readable. I wished the ending had been different, but so too in the parallels to real life. Haunting, will stick with me. ...more",Notes are private!,0,1,1,"Feb 14, 2024","Feb 29, 2024","Jan 30, 2024",,Hardcover,view (with text),/book/show/60784757-birnam-wood
23,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bone Tree,"Ngarewa, Airana",1869715004,9781869715007,B0C68ZQ4FZ,251        pp,3.81,251,unknown,"Aug 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Paperback,view,/book/show/161765198-the-bone-tree
24,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When I open the shop,"Dissanayake, Romesh*",1776921305,9781776921300,1776921305,224        pp,4.14,14,unknown,"Mar 14, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Paperback,view,/book/show/203819088-when-i-open-the-shop
25,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Axeman's Carnival,"Chidgey, Catherine*",1776920058,9781776920051,1776920058,350        pp,4.41,"1,849","Oct 10, 2022","Oct 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2024",,Paperback,view,/book/show/62996820-the-axeman-s-carnival
26,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Brains Dream: Exploring the Science and Mystery of Sleep,"Zadra, Antonio*",1324002832,9781324002833,1324002832,336        pp,3.87,741,2021,"Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2024",,Hardcover,view,/book/show/53404263-when-brains-dream
27,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honor,"Umrigar, Thrity",161620995X,9781616209957,161620995X,326        pp,4.37,"56,305","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2024",,Hardcover,view,/book/show/56271394-honor
28,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A World More Concrete: Real Estate and the Remaking of Jim Crow South Florida,"Connolly, Nathan Daniel Beau",0226115143,9780226115146,0226115143,376        pp,4.30,127,"Jan 01, 2014","Aug 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/20694718-a-world-more-concrete
29,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Committee Members,"Schumacher, Julie",0385538138,9780385538138,0385538138,181        pp,3.77,"19,462","Aug 19, 2014","Aug 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 15, 2024",not set,"Jan 16, 2024",,Hardcover,view,/book/show/19288259-dear-committee-members
30,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus and John Wayne: How White Evangelicals Corrupted a Faith and Fractured a Nation,"DuMez, Kristin Kobes*",1631495739,9781631495731,1631495739,356        pp,4.31,"25,496","May 19, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/53121662-jesus-and-john-wayne
31,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Africa Is Not a Country: Notes on a Bright Continent,"Faloyin, Dipo",0393881539,9780393881530,0393881539,400        pp,4.44,"4,813","Apr 07, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2024",,Hardcover,view,/book/show/60165392-africa-is-not-a-country
32,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Good, the Bad, and the Aunties        (Aunties, #3)","Sutanto, Jesse Q*",0593546229,9780593546222,,278        pp,3.71,"1,185","Mar 26, 2024","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2024",,Paperback,view,/book/show/196522663-the-good-the-bad-and-the-aunties
33,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Four Aunties and a Wedding        (Aunties, #2)","Sutanto, Jesse Q*",0593333055,9780593333051,0593333055,293        pp,3.46,"23,629","Mar 29, 2022","Mar 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2024",,Paperback,view,/book/show/58502675-four-aunties-and-a-wedding
34,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Magical Overthinking: Notes on Modern Irrationality,"Montell, Amanda*",1668007975,9781668007976,1668007975,272        pp,4.08,474,"Apr 09, 2024","Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2024",,Hardcover,view,/book/show/176443264-the-age-of-magical-overthinking
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Family Meal,"Washington, Bryan",0593421094,9780593421093,0593421094,320        pp,3.60,"6,038","Oct 10, 2023","Oct 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Hardcover,view,/book/show/123414019-family-meal
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Us Descend,"Ward, Jesmyn*",198210449X,9781982104498,B0BT642ZDK,320        pp,3.73,"20,565","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Hardcover,view,/book/show/87556695-let-us-descend
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Falling Back in Love with Being Human: Letters to Lost Souls,"Thom, Kai Cheng",0593594983,9780593594988,,176        pp,4.19,"2,121","Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/63018965-falling-back-in-love-with-being-human
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Hope We Choose Love: A Trans Girl's Notes from the End of the World,"Thom, Kai Cheng",1551527758,9781551527758,1551527758,155        pp,4.45,"2,272","Sep 01, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/44000539-i-hope-we-choose-love
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Fire,"Hazzard, Shirley",0312423586,9780312423582,B0013TFC2I,326        pp,3.48,"5,229","Oct 14, 2003","Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Paperback,view,/book/show/142975.The_Great_Fire
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everyone in My Family Has Killed Someone        (Ernest Cunningham, #1)","Stevenson, Benjamin*",0063279029,9780063279025,0063279029,371        pp,3.81,"100,313","Mar 29, 2022","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/60879779-everyone-in-my-family-has-killed-someone
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out of Office: The Big Problem and Bigger Promise of Working from Home,"Warzel, Charlie",0593320093,9780593320099,0593320093,272        pp,3.75,"2,581","Dec 07, 2021","Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/56212912-out-of-office
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Price of Humanity: How Philanthropy Went Wrong―And How to Fix It,"Schiller, Amy",1685890229,9781685890223,1685890229,272        pp,3.77,47,unknown,"Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/131954504-the-price-of-humanity
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gilead        (Gilead, #1)","Robinson, Marilynne",031242440X,9780312424404,031242440X,247        pp,3.85,"110,303","Oct 28, 2004","Jan 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/68210.Gilead
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree Grows in Brooklyn,"Smith, Betty",0061120073,9780061120077,0061120073,496        pp,4.29,"465,617","Aug 18, 1943","May 30, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/14891.A_Tree_Grows_in_Brooklyn
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"960,056",Jan 1963,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/6514.The_Bell_Jar
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Guncle        (The Guncle, #1)","Rowley, Steven*",0525542280,9780525542285,0525542280,326        pp,4.14,"135,263","May 25, 2021","May 25, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Hardcover,view,/book/show/54508798-the-guncle
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Adventures of Amina al-Sirafi        (Amina al-Sirafi, #1)","Chakraborty, Shannon",,,,483        pp,4.29,"39,576","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Hardcover,view,/book/show/61294937-the-adventures-of-amina-al-sirafi
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Hotel,"Mandel, Emily St. John*",0525521143,9780525521143,0525521143,307        pp,3.69,"172,172","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Hardcover,view,/book/show/45754981-the-glass-hotel
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hello Beautiful,"Napolitano, Ann*",,,B0B7R4Q5DJ,416        pp,4.18,"297,612","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Kindle Edition,view,/book/show/61771675-hello-beautiful
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against the Loveless World,"Abulhawa, Susan*",1982137037,9781982137038,1982137037,384        pp,4.49,"16,473","Apr 19, 2019","Aug 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Hardcover,view,/book/show/52761023-against-the-loveless-world
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Start Here: Instructions for Becoming a Better Cook: A Cookbook,"El-Waylly, Sohla",0593320468,9780593320464,0593320468,656        pp,4.47,389,"Oct 31, 2023","Oct 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2023",,Hardcover,view,/book/show/124028429-start-here
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rachel Incident,"O'Donoghue, Caroline*",0593535707,9780593535707,0593535707,304        pp,4.12,"49,635","Jun 22, 2023","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2023",,Hardcover,view,/book/show/63094957-the-rachel-incident
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Toxic: Women, Fame, and the Tabloid 2000s","Ditum, Sarah",1419763113,9781419763113,1419763113,352        pp,3.55,525,"Oct 26, 2023","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2023",,Hardcover,view,/book/show/61783796-toxic
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clanlands in New Zealand: Kiwis, Kilts, and an Adventure Down Under","Heughan, Sam",1804190764,9781804190760,1804190764,245        pp,4.17,692,unknown,"Nov 07, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Starting off 2024 the same way as 2023, with my first read being a two-star ! Maybe it will become a tradition or a curse. I got this book as a Starting off 2024 the same way as 2023, with my first read being a two-star ! Maybe it will become a tradition or a curse. I got this book as a gift before my upcoming trip to New Zealand, and I believe I had reasonably mid expectations going in for a sequel book (to the original Clanlands book in Scotland) that is effectively a companion read-along to a TV show sequel (Men in Kilts 2) to a TV show spinoff (Men in Kilts), inspired by the origin TV show of these two actors meeting (Outlander). If that was confusing to read, you can possibly imagine that just how far down the rabbit hole of this fandom this book certainly contributed to its lackluster quality. While I can’t vouch for how someone who has seen these actors on multiple shows and loves them would be better able to imagine their intonation and banter, as someone who picked up this book as a New Zealand travelogue, it was barely readable. The format involved switching between the two authors, often recounting the same story multiple times with just a slightly different perspective, but not enough to actually make it worth reading twice. The form almost appeared designed for a talk-back of the corresponding TV show, Men in Kilts 2, so perhaps an audiobook format would rescue this unfortunate style, but probably not. There were weird gaps in detail, like how they were supposed to be driving a caravan across the country, but then randomly took flights between the North and South Islands with no explanation of how the caravan met them there in their tight timeline (forgivable, knowing that this is to produce a TV show, but confusing if read as an actual log of travel). Even more than the repetitive, confusing dialogue style was the fact that this book was almost completely devoid of content about New Zealand save for some long passages about massacres (and truly, only massacres) that seemed as if they might have been taken verbatim from a history book and editorialized with a cheeky tone. And don’t even get me started on the cheekiness — the most salient feature of the entire book was the incessant, repetitive dialogue where the two characters made the same jokes and pranks about how grumpy, stinky, and wimpy the other was. It was completely over the top and felt manufactured. While there were a few scenes (even if clearly partially fabricated or over-dramatized) in the book that caught my attention (Sam stumbling through the steampunk village at dusk, learning the culture around Māori tattooing), by and large this book contained endlessly long descriptions of extreme outdoor adventures one might take in New Zealand with limited information on, well, New Zealand. While I guess I might come across a few places in New Zealand, and think, “hey — I read about that in the book,” this could have been achieved through a variety of different means of higher quality. I am genuinely curious what made the original Clanlands such a success, but not curious enough to slog through another book....more",Notes are private!,0,0,1,"Dec 31, 2023","Jan 07, 2024","Dec 25, 2023",,Hardcover,view (with text),/book/show/123204609-clanlands-in-new-zealand
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nobody Is Ever Missing,"Lacey, Catherine*",0374534497,9780374534493,0374534497,244        pp,3.28,"6,416","Jul 08, 2014","Jul 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2023",,Paperback,view,/book/show/18490560-nobody-is-ever-missing
