,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Duke and I        (Bridgertons, #1)","Quinn, Julia*",0062911414,9780062911414,0062911414,458        pp,3.81,"500,651","Jan 05, 2000","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2021",,Paperback,view,/book/show/41824564-the-duke-and-i
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,With Teeth,"Arnett, Kristen*",0593191501,9780593191507,0593191501,304        pp,3.51,"8,527","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2021",,Hardcover,view,/book/show/56160395-with-teeth
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Space Opera        (Space Opera, #1)","Valente, Catherynne M.*",1472115074,9781472115072,1472115074,294        pp,3.46,"15,668","Apr 10, 2018","Oct 04, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 28, 2021","Mar 29, 2021","Mar 28, 2021",,Hardcover,view,/book/show/24100285-space-opera
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heavens,"Newman, Sandra*",1783784849,9781783784844,1783784849,272        pp,3.25,"5,223","Feb 12, 2019","May 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2021",,Hardcover,view,/book/show/41182168-the-heavens
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfect on Paper,"Harvey, Gillian*",1409191893,9781409191896,1409191893,336        pp,3.92,201,unknown,"May 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2021",,Paperback,view,/book/show/56939626-perfect-on-paper
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love Hypothesis,"Hazelwood, Ali*",0593336828,9780593336823,0593336828,383        pp,4.15,"1,385,636","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2021",,Paperback,view,/book/show/56732449-the-love-hypothesis
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Pieces of Me,"Hammer, Alison*",,,B08CXWFYH5,398        pp,3.88,"2,774","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2021",,Kindle Edition,view,/book/show/56827248-little-pieces-of-me
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"It's Been a Pleasure, Noni Blake","Christian, Claire",0778331563,9780778331568,0778331563,368        pp,3.88,"5,920","Sep 29, 2020","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2021",,Paperback,view,/book/show/53288440-it-s-been-a-pleasure-noni-blake
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Act Your Age, Eve Brown        (The Brown Sisters, #3)","Hibbert, Talia*",0062941283,9780062941282,,400        pp,4.11,"88,119","Mar 09, 2021","Mar 09, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I finished this incredible book yesterday (thank you LibroFM the #alc copy!)This was my first foray into Hibbert’s world and I absolutely adored it. TI finished this incredible book yesterday (thank you LibroFM the #alc copy!)This was my first foray into Hibbert’s world and I absolutely adored it. The relationship at the heart of this story is so original (enemies to friends to lovers to [redacted to keep the best/most adorable epilogue of all time unspoiled]). Pick this up. It was hot, sweet, and just what I needed....more",Notes are private!,0,3,1,"Mar 16, 2021","Mar 17, 2021","Mar 16, 2021",,ebook,view (with text),/book/show/51824384-act-your-age-eve-brown
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rule of Wolves        (King of Scars, #2)","Bardugo, Leigh*",125014230X,9781250142306,125014230X,592        pp,4.36,"148,112","Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2021",,Hardcover,view,/book/show/54589790-rule-of-wolves
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meet Me in Paradise,"Hubscher, Libby*",,,B08BYTNBPS,350        pp,3.90,"15,838","Mar 23, 2021","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2021",,Kindle Edition,view,/book/show/56680730-meet-me-in-paradise
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brood,"Polzin, Jackie",0385546750,9780385546751,0385546750,240        pp,3.54,"4,316","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2021",,Hardcover,view,/book/show/54226796-brood
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Beautiful We Were,"Mbue, Imbolo*",0593132424,9780593132425,0593132424,364        pp,3.95,"16,537","Mar 09, 2021","Mar 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel is a woven story, told from the perspective of many points of view, all centered around a fictional African village. The village, taken oveThis novel is a woven story, told from the perspective of many points of view, all centered around a fictional African village. The village, taken over in every practical sense by an oil company, struggles to regain its ancestral land and keep its children from dying from the poisonous water. Over the course of the novel, Mbue takes the reader on a journey not just through one generation, but many, as the aftereffects of this environmental and capitalist overreach wreak havoc. The story mainly centers on a girl named Thula, who holds the hopes and fears of all of the village with her. I was immediately grabbed by this novel, its first grounding perspective told in a first person plural, ""we, the children"" as they watch a horrific event. From there, I couldn't put this novel down and resented each time I had to. Passionate, lush prose. While there were many tertiary characters that could sometimes be harder to track, in its fullness, this novel is devastating and, indeed, beautiful. Glad to have read it.Thank you to LibroFM for the audio advanced copy-- a full cast production (the best kind of audiobook!)...more",Notes are private!,0,0,1,"Mar 07, 2021","Mar 08, 2021","Mar 07, 2021",,Hardcover,view (with text),/book/show/51794532-how-beautiful-we-were
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stay Up with Hugo Best,"Somers, Erin*",,,B07GNVR5VQ,273        pp,2.90,"2,755","Apr 02, 2019",Mar 2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this one. It filled the ""I wish I could just read LUSTER again and again"" shaped hole in my heart. The cover makes it look more light than it I loved this one. It filled the ""I wish I could just read LUSTER again and again"" shaped hole in my heart. The cover makes it look more light than it is. Really, it's about a messy 29-year-old comedy writer flailing after the late night show she works on wraps, and how her life becomes entangled over the course of the weekend with its 65 (cough cough) year old host's life. Moral ambiguity by the bucketful, amazingly satisfying banter, but again, not a light read....more",Notes are private!,0,0,1,"Mar 02, 2021","Mar 04, 2021","Mar 02, 2021",,Kindle Edition,view (with text),/book/show/52748430-stay-up-with-hugo-best
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We're Thirty,"Dembowski, Casey*",,,B0921K2V27,297        pp,3.61,"2,662","Apr 21, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Kindle Edition,view,/book/show/56872914-when-we-re-thirty
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Is Not a Country,"Elhillo, Safia*",0593177053,9780593177051,0593177053,224        pp,4.21,"4,327","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2021",,Hardcover,view,/book/show/54416144-home-is-not-a-country
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mercies,"Millwood Hargrave, Kiran *",0316529257,9780316529259,0316529257,345        pp,4.01,"43,424","Feb 06, 2020","Feb 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2021",,Hardcover,view,/book/show/46138193-the-mercies
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Ride Upon Sticks,"Barry, Quan",1524748099,9781524748098,1524748099,367        pp,3.79,"15,581","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2021",,Hardcover,view,/book/show/50215350-we-ride-upon-sticks
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",,,,464        pp,4.30,"669,573","Feb 02, 2021","Feb 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A thought-provoking read about The Dust Bowl and farm workers' rights in the 30s that will hopefully have people consider immigration and labor rightsA thought-provoking read about The Dust Bowl and farm workers' rights in the 30s that will hopefully have people consider immigration and labor rights today, as well. Some things have changed, some have definitely not....more",Notes are private!,0,0,1,"Feb 28, 2021","Mar 02, 2021","Feb 28, 2021",,Hardcover,view (with text),/book/show/53138081-the-four-winds
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rule of Wolves        (King of Scars, #2)","Bardugo, Leigh*",1510109188,9781510109186,1510109188,592        pp,4.36,"148,112","Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2021",,Paperback,view,/book/show/36307674-rule-of-wolves
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strip: Poems,"Abughattas, Jessica",1682261484,9781682261484,1682261484,74        pp,4.58,73,"Oct 16, 2020","Oct 16, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 24, 2021","Mar 30, 2021","Feb 24, 2021",,Paperback,view,/book/show/53203929-strip
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lady's Guide to Celestial Mechanics        (Feminine Pursuits, #1)","Waite, Olivia*",0062931784,9780062931788,,219        pp,4.00,"12,758","Jun 25, 2019","Jun 25, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 24, 2021","Feb 28, 2021","Feb 24, 2021",,ebook,view,/book/show/42117380-the-lady-s-guide-to-celestial-mechanics
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Ivy,"Yang, Susie*",,,,354        pp,3.56,"31,945","Nov 03, 2020","Nov 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2021",,Hardcover,view,/book/show/50892388-white-ivy
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meet Me in Paradise,"Hubscher, Libby*",0593199421,9780593199428,0593199421,352        pp,3.90,"15,838","Mar 23, 2021","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Paperback,view,/book/show/54419239-meet-me-in-paradise
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Herd,"Bartz, Andrea*",1984826387,9781984826381,1984826387,368        pp,3.40,"12,022","Mar 24, 2020","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2021",,Paperback,view,/book/show/56366614-the-herd
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thinking Woman's Guide to Real Magic,"Barker, Emily Croy*",0143125672,9780143125679,0143125672,576        pp,3.56,"14,408","Aug 01, 2013","Jul 29, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2021",,Paperback,view,/book/show/18693767-the-thinking-woman-s-guide-to-real-magic
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ruin and Rising        (The Shadow and Bone Trilogy, #3)","Bardugo, Leigh*",,,,350        pp,3.99,"521,587","Jun 17, 2014","Jun 17, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 20, 2021","Feb 24, 2021","Feb 20, 2021",,Hardcover,view,/book/show/14061957-ruin-and-rising
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Amari and the Night Brothers        (Supernatural Investigations, #1)","Alston, B.B.*",,,,416        pp,4.39,"29,212","Jan 19, 2021","Jan 19, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2021","Feb 22, 2021","Feb 19, 2021",,Hardcover,view,/book/show/53240817-amari-and-the-night-brothers
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,That Summer,"Weiner, Jennifer*",1501133543,9781501133541,1501133543,432        pp,3.75,"82,026","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2021",,Hardcover,view,/book/show/55467800-that-summer
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Siege and Storm        (The Shadow and Bone Trilogy, #2)","Bardugo, Leigh*",,,,435        pp,3.82,"607,339","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 14, 2021","Feb 19, 2021","Feb 14, 2021",,Hardcover,view,/book/show/14061955-siege-and-storm
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ring Shout,"Clark, P. Djèlí*",1250767024,9781250767028,1250767024,185        pp,4.00,"34,470","Oct 13, 2020","Oct 13, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 12, 2021","Feb 14, 2021","Feb 12, 2021",,Hardcover,view,/book/show/49247242-ring-shout
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Graduate        (The Scholomance, #2)","Novik, Naomi*",,,B08K7KY8Q7,389        pp,4.26,"99,007","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2021",,Kindle Edition,view,/book/show/55556706-the-last-graduate
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hood Feminism: Notes from the Women That a Movement Forgot,"Kendall, Mikki*",,,,267        pp,4.38,"51,290","Feb 25, 2020","Mar 03, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An indictment and a call to action. Necessary reading.,Notes are private!,0,1,1,"Feb 12, 2021","Feb 20, 2021","Feb 12, 2021",,Hardcover,view (with text),/book/show/36687229-hood-feminism
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Conspiracy of Truths        (The Tales of the Chants, #1)","Rowland, Alexandra*",1534412808,9781534412804,1534412808,456        pp,3.93,"2,225","Oct 23, 2018","Oct 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2021",,Hardcover,view,/book/show/34328664-a-conspiracy-of-truths
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fastest Way to Fall,"Williams, Denise*",0593101928,9780593101926,0593101928,380        pp,4.03,"19,494","Nov 02, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2021",,Paperback,view,/book/show/56921326-the-fastest-way-to-fall
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Served the King of England,"Hrabal, Bohumil",081121687X,9780811216876,081121687X,243        pp,4.07,"9,086",1983,"May 31, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2021",,Paperback,view,/book/show/397503.I_Served_the_King_of_England
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Deadly Education        (The Scholomance, #1)","Novik, Naomi*",0593128486,9780593128480,0593128486,336        pp,3.97,"168,377","Sep 29, 2020","Sep 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 06, 2021","Feb 12, 2021","Feb 06, 2021",,Hardcover,view,/book/show/50548197-a-deadly-education
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finlay Donovan Is Killing It        (Finlay Donovan, #1)","Cosimano, Elle*",1250241707,9781250241702,1250241707,355        pp,4.02,"163,367","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2021",,Hardcover,view,/book/show/53138099-finlay-donovan-is-killing-it
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, 11","Clarke, Amy Suiter*",,,B08B3H4QSQ,352        pp,3.82,"8,876","Apr 20, 2021","Apr 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Kindle Edition,view,/book/show/56172290-girl-11
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Deadly Inside Scoop        (An Ice Cream Parlor Mystery, #1)","Collette, Abby*",0593099664,9780593099667,0593099664,375        pp,3.23,"5,151","May 12, 2020","May 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Paperback,view,/book/show/52670680-a-deadly-inside-scoop
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder in G Major        (Gethsemane Brown Mysteries #1),"Gordon, Alexia*",1635110602,9781635110609,1635110602,280        pp,3.79,"2,733","May 12, 2016","Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Hardcover,view,/book/show/30255303-murder-in-g-major
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heartbreak for Hire,"Hartl, Sonia*",1982167785,9781982167783,1982167785,320        pp,3.42,"6,984","Jul 27, 2021","Jul 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Paperback,view,/book/show/55711708-heartbreak-for-hire
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kindest Lie,"Johnson, Nancy*",,,B086ZRRYCW,336        pp,3.56,"21,455","Feb 02, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Kindle Edition,view,/book/show/54636733-the-kindest-lie
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Musical Chairs,"Poeppel, Amy*",1501176412,9781501176418,1501176412,416        pp,3.81,"7,815","Jul 21, 2020","Jul 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a novel that feels like a Neil Simon play, and I loved it. Get the audiobook, if that's a format you enjoy. My first Poeppel, but not my last,This is a novel that feels like a Neil Simon play, and I loved it. Get the audiobook, if that's a format you enjoy. My first Poeppel, but not my last, certainly!...more",Notes are private!,0,2,1,"Jan 31, 2021","Mar 23, 2021","Jan 31, 2021",,Hardcover,view (with text),/book/show/52753733-musical-chairs
